time,min_power,max_power
20200524:1810,0,0
20200524:1910,0,0
20200524:2010,0,0
20200524:2110,0,0
20200524:2210,0,0
20200524:2310,0,0
20200525:0010,0,0
20200525:0110,0,0
20200525:0210,0,0
20200525:0310,0,0
20200525:0410,10,511
20200525:0510,75,866
20200525:0610,156,1337
20200525:0710,338,1632
20200525:0810,370,1950
20200525:0910,436,2113
20200525:1010,297,2090
20200525:1110,273,2138
20200525:1210,201,1873
20200525:1310,285,1753
20200525:1410,97,1395
20200525:1510,59,982
20200525:1610,26,529
20200525:1710,0,196
20200525:1810,0,0
20200525:1910,0,0
20200525:2010,0,0
20200525:2110,0,0
20200525:2210,0,0
20200525:2310,0,0
20200526:0010,0,0
20200526:0110,0,0
20200526:0210,0,0
20200526:0310,0,0
20200526:0410,10,511
20200526:0510,75,866
20200526:0610,156,1337
20200526:0710,338,1632
20200526:0810,370,1950
20200526:0910,436,2113
20200526:1010,297,2090
20200526:1110,273,2138
20200526:1210,201,1873
20200526:1310,285,1753
20200526:1410,97,1395
20200526:1510,59,982
20200526:1610,26,529
20200526:1710,0,196
20200526:1810,0,0
20200526:1910,0,0
20200526:2010,0,0
20200526:2110,0,0
20200526:2210,0,0
20200526:2310,0,0
20200527:0010,0,0
20200527:0110,0,0
20200527:0210,0,0
20200527:0310,0,0
20200527:0410,10,511
20200527:0510,75,950
20200527:0610,156,1401
20200527:0710,338,1758
20200527:0810,370,2001
20200527:0910,308,2113
20200527:1010,297,2090
20200527:1110,273,2138
20200527:1210,201,1873
20200527:1310,285,1753
20200527:1410,97,1395
20200527:1510,59,982
20200527:1610,26,616
20200527:1710,0,196
20200527:1810,0,0
20200527:1910,0,0
20200527:2010,0,0
20200527:2110,0,0
20200527:2210,0,0
20200527:2310,0,0
20200528:0010,0,0
20200528:0110,0,0
20200528:0210,0,0
20200528:0310,0,0
20200528:0410,10,598
20200528:0510,75,1029
20200528:0610,156,1438
20200528:0710,338,1758
20200528:0810,370,2001
20200528:0910,308,2113
20200528:1010,297,2090
20200528:1110,273,2138
20200528:1210,201,1873
20200528:1310,285,1753
20200528:1410,97,1395
20200528:1510,59,982
20200528:1610,26,629
20200528:1710,0,201
20200528:1810,0,0
20200528:1910,0,0
20200528:2010,0,0
20200528:2110,0,0
20200528:2210,0,0
20200528:2310,0,0
20200529:0010,0,0
20200529:0110,0,0
20200529:0210,0,0
20200529:0310,0,0
20200529:0410,12,598
20200529:0510,97,1029
20200529:0610,187,1438
20200529:0710,338,1758
20200529:0810,825,2001
20200529:0910,308,2113
20200529:1010,341,2090
20200529:1110,273,2138
20200529:1210,201,1873
20200529:1310,290,1753
20200529:1410,97,1395
20200529:1510,59,982
20200529:1610,26,629
20200529:1710,7,208
20200529:1810,0,0
20200529:1910,0,0
20200529:2010,0,0
20200529:2110,0,0
20200529:2210,0,0
20200529:2310,0,0
20200530:0010,0,0
20200530:0110,0,0
20200530:0210,0,0
20200530:0310,0,0
20200530:0410,12,598
20200530:0510,47,1029
20200530:0610,187,1438
20200530:0710,338,1758
20200530:0810,213,2001
20200530:0910,308,1881
20200530:1010,341,2090
20200530:1110,273,2138
20200530:1210,201,1873
20200530:1310,290,1753
20200530:1410,97,1395
20200530:1510,59,1054
20200530:1610,26,629
20200530:1710,7,208
20200530:1810,0,0
20200530:1910,0,0
20200530:2010,0,0
20200530:2110,0,0
20200530:2210,0,0
20200530:2310,0,0
20200531:0010,0,0
20200531:0110,0,0
20200531:0210,0,0
20200531:0310,0,52
20200531:0410,12,598
20200531:0510,47,1029
20200531:0610,187,1438
20200531:0710,338,1758
20200531:0810,213,2001
20200531:0910,308,1971
20200531:1010,341,2089
20200531:1110,273,2138
20200531:1210,201,1873
20200531:1310,283,1753
20200531:1410,97,1395
20200531:1510,59,1054
20200531:1610,26,629
20200531:1710,7,208
20200531:1810,0,0
20200531:1910,0,0
20200531:2010,0,0
20200531:2110,0,0
20200531:2210,0,0
20200531:2310,0,0
20200601:0010,0,0
20200601:0110,0,0
20200601:0210,0,0
20200601:0310,0,52
20200601:0410,12,598
20200601:0510,47,1029
20200601:0610,187,1438
20200601:0710,338,1758
20200601:0810,213,2001
20200601:0910,308,1971
20200601:1010,341,2089
20200601:1110,294,2138
20200601:1210,201,1873
20200601:1310,283,1753
20200601:1410,214,1395
20200601:1510,134,1054
20200601:1610,26,629
20200601:1710,7,208
20200601:1810,0,0
20200601:1910,0,0
20200601:2010,0,0
20200601:2110,0,0
20200601:2210,0,0
20200601:2310,0,0
20200602:0010,0,0
20200602:0110,0,0
20200602:0210,0,0
20200602:0310,0,52
20200602:0410,12,598
20200602:0510,47,1029
20200602:0610,187,1438
20200602:0710,338,1758
20200602:0810,213,2001
20200602:0910,308,1971
20200602:1010,364,2089
20200602:1110,294,2138
20200602:1210,161,1873
20200602:1310,136,1753
20200602:1410,214,1395
20200602:1510,134,1054
20200602:1610,26,629
20200602:1710,7,228
20200602:1810,0,0
20200602:1910,0,0
20200602:2010,0,0
20200602:2110,0,0
20200602:2210,0,0
20200602:2310,0,0
20200603:0010,0,0
20200603:0110,0,0
20200603:0210,0,0
20200603:0310,0,52
20200603:0410,12,598
20200603:0510,47,1029
20200603:0610,187,1438
20200603:0710,338,1758
20200603:0810,213,2001
20200603:0910,308,2030
20200603:1010,364,2089
20200603:1110,176,2138
20200603:1210,161,1873
20200603:1310,136,1753
20200603:1410,214,1395
20200603:1510,136,1054
20200603:1610,26,629
20200603:1710,7,228
20200603:1810,0,0
20200603:1910,0,0
20200603:2010,0,0
20200603:2110,0,0
20200603:2210,0,0
20200603:2310,0,0
20200604:0010,0,0
20200604:0110,0,0
20200604:0210,0,0
20200604:0310,0,53
20200604:0410,12,598
20200604:0510,47,1029
20200604:0610,319,1438
20200604:0710,422,1758
20200604:0810,213,2001
20200604:0910,308,2030
20200604:1010,364,2089
20200604:1110,176,2138
20200604:1210,161,1873
20200604:1310,136,1753
20200604:1410,196,1395
20200604:1510,136,1054
20200604:1610,26,629
20200604:1710,7,228
20200604:1810,0,0
20200604:1910,0,0
20200604:2010,0,0
20200604:2110,0,0
20200604:2210,0,0
20200604:2310,0,0
20200605:0010,0,0
20200605:0110,0,0
20200605:0210,0,0
20200605:0310,0,53
20200605:0410,12,598
20200605:0510,47,1029
20200605:0610,100,1438
20200605:0710,153,1758
20200605:0810,213,2001
20200605:0910,308,2030
20200605:1010,659,2089
20200605:1110,176,2138
20200605:1210,161,1873
20200605:1310,136,1753
20200605:1410,196,1395
20200605:1510,136,1054
20200605:1610,93,629
20200605:1710,7,228
20200605:1810,0,0
20200605:1910,0,0
20200605:2010,0,0
20200605:2110,0,0
20200605:2210,0,0
20200605:2310,0,0
20200606:0010,0,0
20200606:0110,0,0
20200606:0210,0,0
20200606:0310,0,53
20200606:0410,12,598
20200606:0510,47,1029
20200606:0610,100,1438
20200606:0710,153,1758
20200606:0810,213,2001
20200606:0910,308,2030
20200606:1010,659,2089
20200606:1110,176,2138
20200606:1210,161,1873
20200606:1310,136,1753
20200606:1410,196,1395
20200606:1510,136,1054
20200606:1610,93,629
20200606:1710,7,228
20200606:1810,0,0
20200606:1910,0,0
20200606:2010,0,0
20200606:2110,0,0
20200606:2210,0,0
20200606:2310,0,0
20200607:0010,0,0
20200607:0110,0,0
20200607:0210,0,0
20200607:0310,0,53
20200607:0410,12,598
20200607:0510,47,1029
20200607:0610,100,1438
20200607:0710,153,1758
20200607:0810,213,2001
20200607:0910,308,2030
20200607:1010,659,1949
20200607:1110,176,1890
20200607:1210,161,1873
20200607:1310,136,1753
20200607:1410,196,1459
20200607:1510,136,1054
20200607:1610,93,629
20200607:1710,7,228
20200607:1810,0,0
20200607:1910,0,0
20200607:2010,0,0
20200607:2110,0,0
20200607:2210,0,0
20200607:2310,0,0
20200608:0010,0,0
20200608:0110,0,0
20200608:0210,0,0
20200608:0310,0,60
20200608:0410,12,598
20200608:0510,47,1041
20200608:0610,100,1438
20200608:0710,153,1758
20200608:0810,213,2001
20200608:0910,308,2042
20200608:1010,659,2169
20200608:1110,176,2088
20200608:1210,161,1985
20200608:1310,136,1753
20200608:1410,196,1459
20200608:1510,136,1054
20200608:1610,29,629
20200608:1710,2,228
20200608:1810,0,0
20200608:1910,0,0
20200608:2010,0,0
20200608:2110,0,0
20200608:2210,0,0
20200608:2310,0,0
20200609:0010,0,0
20200609:0110,0,0
20200609:0210,0,0
20200609:0310,0,60
20200609:0410,12,598
20200609:0510,47,1041
20200609:0610,100,1438
20200609:0710,153,1758
20200609:0810,213,2001
20200609:0910,308,2042
20200609:1010,399,2169
20200609:1110,176,2088
20200609:1210,161,1985
20200609:1310,136,1552
20200609:1410,196,1459
20200609:1510,120,1054
20200609:1610,29,629
20200609:1710,2,228
20200609:1810,0,0
20200609:1910,0,0
20200609:2010,0,0
20200609:2110,0,0
20200609:2210,0,0
20200609:2310,0,0
20200610:0010,0,0
20200610:0110,0,0
20200610:0210,0,0
20200610:0310,0,60
20200610:0410,12,598
20200610:0510,47,1041
20200610:0610,100,1438
20200610:0710,153,1758
20200610:0810,213,2001
20200610:0910,308,2042
20200610:1010,399,2169
20200610:1110,176,2088
20200610:1210,161,1985
20200610:1310,136,1552
20200610:1410,196,1459
20200610:1510,120,1054
20200610:1610,29,629
20200610:1710,2,228
20200610:1810,0,0
20200610:1910,0,0
20200610:2010,0,0
20200610:2110,0,0
20200610:2210,0,0
20200610:2310,0,0
20200611:0010,0,0
20200611:0110,0,0
20200611:0210,0,0
20200611:0310,0,60
20200611:0410,12,598
20200611:0510,47,1041
20200611:0610,100,1438
20200611:0710,153,1717
20200611:0810,213,1953
20200611:0910,339,2043
20200611:1010,399,2169
20200611:1110,176,2088
20200611:1210,161,1985
20200611:1310,136,1720
20200611:1410,196,1459
20200611:1510,120,1054
20200611:1610,29,629
20200611:1710,2,228
20200611:1810,0,0
20200611:1910,0,0
20200611:2010,0,0
20200611:2110,0,0
20200611:2210,0,0
20200611:2310,0,0
20200612:0010,0,0
20200612:0110,0,0
20200612:0210,0,0
20200612:0310,0,60
20200612:0410,12,566
20200612:0510,47,1041
20200612:0610,100,1382
20200612:0710,153,1749
20200612:0810,213,1967
20200612:0910,339,2054
20200612:1010,399,2169
20200612:1110,176,2088
20200612:1210,161,1985
20200612:1310,136,1720
20200612:1410,196,1482
20200612:1510,120,1094
20200612:1610,29,616
20200612:1710,2,228
20200612:1810,0,0
20200612:1910,0,0
20200612:2010,0,0
20200612:2110,0,0
20200612:2210,0,0
20200612:2310,0,0
20200613:0010,0,0
20200613:0110,0,0
20200613:0210,0,0
20200613:0310,0,60
20200613:0410,12,566
20200613:0510,47,1041
20200613:0610,100,1392
20200613:0710,153,1749
20200613:0810,213,1972
20200613:0910,339,2054
20200613:1010,399,2169
20200613:1110,176,2088
20200613:1210,161,1985
20200613:1310,136,1720
20200613:1410,196,1482
20200613:1510,120,1094
20200613:1610,29,616
20200613:1710,2,228
20200613:1810,0,0
20200613:1910,0,0
20200613:2010,0,0
20200613:2110,0,0
20200613:2210,0,0
20200613:2310,0,0
20200614:0010,0,0
20200614:0110,0,0
20200614:0210,0,0
20200614:0310,0,60
20200614:0410,12,566
20200614:0510,66,1041
20200614:0610,100,1398
20200614:0710,153,1749
20200614:0810,290,1972
20200614:0910,339,2054
20200614:1010,399,2169
20200614:1110,176,2088
20200614:1210,161,1985
20200614:1310,136,1720
20200614:1410,196,1482
20200614:1510,120,1094
20200614:1610,29,616
20200614:1710,2,228
20200614:1810,0,0
20200614:1910,0,0
20200614:2010,0,0
20200614:2110,0,0
20200614:2210,0,0
20200614:2310,0,0
20200615:0010,0,0
20200615:0110,0,0
20200615:0210,0,0
20200615:0310,0,60
20200615:0410,12,566
20200615:0510,66,1041
20200615:0610,100,1398
20200615:0710,153,1749
20200615:0810,290,1972
20200615:0910,339,2054
20200615:1010,399,2169
20200615:1110,176,2088
20200615:1210,161,1985
20200615:1310,136,1720
20200615:1410,196,1482
20200615:1510,120,1126
20200615:1610,29,616
20200615:1710,2,228
20200615:1810,0,0
20200615:1910,0,0
20200615:2010,0,0
20200615:2110,0,0
20200615:2210,0,0
20200615:2310,0,0
20200616:0010,0,0
20200616:0110,0,0
20200616:0210,0,0
20200616:0310,0,60
20200616:0410,12,566
20200616:0510,66,1041
20200616:0610,100,1398
20200616:0710,153,1749
20200616:0810,290,1972
20200616:0910,339,2054
20200616:1010,399,2169
20200616:1110,176,2088
20200616:1210,161,1985
20200616:1310,136,1720
20200616:1410,193,1482
20200616:1510,120,1126
20200616:1610,29,616
20200616:1710,2,228
20200616:1810,0,0
20200616:1910,0,0
20200616:2010,0,0
20200616:2110,0,0
20200616:2210,0,0
20200616:2310,0,0
20200617:0010,0,0
20200617:0110,0,0
20200617:0210,0,0
20200617:0310,0,60
20200617:0410,12,566
20200617:0510,66,1041
20200617:0610,100,1398
20200617:0710,153,1749
20200617:0810,290,1972
20200617:0910,339,2054
20200617:1010,399,2169
20200617:1110,176,2088
20200617:1210,161,1985
20200617:1310,137,1720
20200617:1410,193,1482
20200617:1510,120,1126
20200617:1610,29,633
20200617:1710,2,144
20200617:1810,0,0
20200617:1910,0,0
20200617:2010,0,0
20200617:2110,0,0
20200617:2210,0,0
20200617:2310,0,0
20200618:0010,0,0
20200618:0110,0,0
20200618:0210,0,0
20200618:0310,0,60
20200618:0410,12,566
20200618:0510,66,1041
20200618:0610,100,1398
20200618:0710,153,1749
20200618:0810,290,1972
20200618:0910,339,2054
20200618:1010,399,2169
20200618:1110,207,2088
20200618:1210,220,1985
20200618:1310,137,1720
20200618:1410,193,1482
20200618:1510,120,1126
20200618:1610,29,633
20200618:1710,2,173
20200618:1810,0,0
20200618:1910,0,0
20200618:2010,0,0
20200618:2110,0,0
20200618:2210,0,0
20200618:2310,0,0
20200619:0010,0,0
20200619:0110,0,0
20200619:0210,0,0
20200619:0310,0,60
20200619:0410,12,566
20200619:0510,66,1041
20200619:0610,100,1398
20200619:0710,153,1749
20200619:0810,381,1972
20200619:0910,339,2054
20200619:1010,399,2169
20200619:1110,207,2088
20200619:1210,220,1985
20200619:1310,137,1720
20200619:1410,193,1482
20200619:1510,120,1126
20200619:1610,29,661
20200619:1710,2,206
20200619:1810,0,0
20200619:1910,0,0
20200619:2010,0,0
20200619:2110,0,0
20200619:2210,0,0
20200619:2310,0,0
20200620:0010,0,0
20200620:0110,0,0
20200620:0210,0,0
20200620:0310,0,60
20200620:0410,12,566
20200620:0510,166,1041
20200620:0610,187,1398
20200620:0710,460,1749
20200620:0810,479,1972
20200620:0910,339,2127
20200620:1010,399,2169
20200620:1110,207,2111
20200620:1210,220,1985
20200620:1310,137,1720
20200620:1410,193,1482
20200620:1510,120,1126
20200620:1610,29,691
20200620:1710,2,251
20200620:1810,0,0
20200620:1910,0,0
20200620:2010,0,0
20200620:2110,0,0
20200620:2210,0,0
20200620:2310,0,0
20200621:0010,0,0
20200621:0110,0,0
20200621:0210,0,0
20200621:0310,0,60
20200621:0410,12,566
20200621:0510,166,1041
20200621:0610,187,1409
20200621:0710,460,1749
20200621:0810,479,1972
20200621:0910,339,2127
20200621:1010,399,2169
20200621:1110,207,2111
20200621:1210,220,1985
20200621:1310,137,1764
20200621:1410,193,1482
20200621:1510,120,1126
20200621:1610,29,691
20200621:1710,2,252
20200621:1810,0,0
20200621:1910,0,0
20200621:2010,0,0
20200621:2110,0,0
20200621:2210,0,0
20200621:2310,0,0
20200622:0010,0,0
20200622:0110,0,0
20200622:0210,0,0
20200622:0310,0,60
20200622:0410,12,566
20200622:0510,166,1041
20200622:0610,187,1409
20200622:0710,460,1749
20200622:0810,479,1972
20200622:0910,339,2127
20200622:1010,399,2169
20200622:1110,207,2111
20200622:1210,220,1985
20200622:1310,137,1764
20200622:1410,193,1482
20200622:1510,120,1126
20200622:1610,29,691
20200622:1710,2,252
20200622:1810,0,0
20200622:1910,0,0
20200622:2010,0,0
20200622:2110,0,0
20200622:2210,0,0
20200622:2310,0,0
20200623:0010,0,0
20200623:0110,0,0
20200623:0210,0,0
20200623:0310,0,42
20200623:0410,12,480
20200623:0510,166,1026
20200623:0610,187,1409
20200623:0710,460,1749
20200623:0810,479,1972
20200623:0910,339,2127
20200623:1010,399,2123
20200623:1110,207,2111
20200623:1210,220,1926
20200623:1310,137,1764
20200623:1410,193,1482
20200623:1510,120,1126
20200623:1610,29,691
20200623:1710,7,252
20200623:1810,0,0
20200623:1910,0,0
20200623:2010,0,0
20200623:2110,0,0
20200623:2210,0,0
20200623:2310,0,0
20200624:0010,0,0
20200624:0110,0,0
20200624:0210,0,0
20200624:0310,0,42
20200624:0410,12,486
20200624:0510,166,1026
20200624:0610,187,1409
20200624:0710,460,1749
20200624:0810,479,1972
20200624:0910,385,2127
20200624:1010,418,2123
20200624:1110,207,2111
20200624:1210,220,1926
20200624:1310,137,1764
20200624:1410,193,1482
20200624:1510,280,1126
20200624:1610,29,691
20200624:1710,7,252
20200624:1810,0,0
20200624:1910,0,0
20200624:2010,0,0
20200624:2110,0,0
20200624:2210,0,0
20200624:2310,0,0
20200625:0010,0,0
20200625:0110,0,0
20200625:0210,0,0
20200625:0310,0,5
20200625:0410,12,486
20200625:0510,168,1026
20200625:0610,187,1409
20200625:0710,460,1749
20200625:0810,479,1972
20200625:0910,385,2127
20200625:1010,418,2123
20200625:1110,207,2111
20200625:1210,220,1926
20200625:1310,137,1764
20200625:1410,193,1482
20200625:1510,280,1126
20200625:1610,51,691
20200625:1710,21,252
20200625:1810,0,0
20200625:1910,0,0
20200625:2010,0,0
20200625:2110,0,0
20200625:2210,0,0
20200625:2310,0,0
20200626:0010,0,0
20200626:0110,0,0
20200626:0210,0,0
20200626:0310,0,5
20200626:0410,12,486
20200626:0510,48,1026
20200626:0610,723,1409
20200626:0710,460,1749
20200626:0810,479,1972
20200626:0910,385,2127
20200626:1010,418,2123
20200626:1110,207,2111
20200626:1210,220,1926
20200626:1310,137,1764
20200626:1410,193,1482
20200626:1510,280,1126
20200626:1610,51,691
20200626:1710,21,252
20200626:1810,0,0
20200626:1910,0,0
20200626:2010,0,0
20200626:2110,0,0
20200626:2210,0,0
20200626:2310,0,0
20200627:0010,0,0
20200627:0110,0,0
20200627:0210,0,0
20200627:0310,0,5
20200627:0410,12,486
20200627:0510,48,1026
20200627:0610,723,1409
20200627:0710,460,1702
20200627:0810,479,1972
20200627:0910,385,2127
20200627:1010,418,2123
20200627:1110,207,2111
20200627:1210,220,1926
20200627:1310,137,1764
20200627:1410,193,1428
20200627:1510,280,1126
20200627:1610,51,691
20200627:1710,21,252
20200627:1810,0,0
20200627:1910,0,0
20200627:2010,0,0
20200627:2110,0,0
20200627:2210,0,0
20200627:2310,0,0
20200628:0010,0,0
20200628:0110,0,0
20200628:0210,0,0
20200628:0310,0,5
20200628:0410,12,486
20200628:0510,48,1026
20200628:0610,509,1409
20200628:0710,460,1702
20200628:0810,479,1962
20200628:0910,385,2127
20200628:1010,418,2123
20200628:1110,207,2111
20200628:1210,220,1926
20200628:1310,137,1764
20200628:1410,193,1428
20200628:1510,142,1126
20200628:1610,51,691
20200628:1710,21,252
20200628:1810,0,0
20200628:1910,0,0
20200628:2010,0,0
20200628:2110,0,0
20200628:2210,0,0
20200628:2310,0,0
20200629:0010,0,0
20200629:0110,0,0
20200629:0210,0,0
20200629:0310,0,0
20200629:0410,12,486
20200629:0510,48,1026
20200629:0610,509,1409
20200629:0710,460,1702
20200629:0810,479,1962
20200629:0910,385,2127
20200629:1010,418,2123
20200629:1110,207,2111
20200629:1210,220,1926
20200629:1310,137,1764
20200629:1410,193,1428
20200629:1510,142,1126
20200629:1610,98,691
20200629:1710,21,252
20200629:1810,0,0
20200629:1910,0,0
20200629:2010,0,0
20200629:2110,0,0
20200629:2210,0,0
